127.0.0.1 [30/Apr/2022:00:40:32 -0700] PUBLISH "live" "1" "" - 17982691 529 "" "FMLE/3.0 (compatible; FMSc/1.0)" (55s)
127.0.0.1 - - [30/Apr/2022:03:32:10 -0700] "GET /hls/stream1-1017.ts HTTP/1.1" 200 1546112 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:14 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:14 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:15 -0700] "GET /hls/stream1-1018.ts HTTP/1.1" 200 1503812 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:16 -0700] "GET /hls/stream1-1019.ts HTTP/1.1" 200 1163156 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:19 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:20 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:20 -0700] "GET /hls/stream1-1020.ts HTTP/1.1" 200 1325024 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:24 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:24 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:25 -0700] "GET /hls/stream1-1021.ts HTTP/1.1" 200 1374092 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:29 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:30 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:30 -0700] "GET /hls/stream1-1022.ts HTTP/1.1" 200 1163156 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:33 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:33 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:34 -0700] "GET /hls/stream1-1023.ts HTTP/1.1" 200 1490652 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:38 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:38 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:39 -0700] "GET /hls/stream1-1024.ts HTTP/1.1" 200 1236852 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:43 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:43 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:44 -0700] "GET /hls/stream1-1025.ts HTTP/1.1" 200 1564912 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:45 -0700] "GET /hls/stream1-1026.ts HTTP/1.1" 200 982676 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:47 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:48 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:48 -0700] "GET /hls/stream1-1027.ts HTTP/1.1" 200 1317880 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:52 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:52 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:53 -0700] "GET /hls/stream1-1028.ts HTTP/1.1" 200 1015012 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:54 -0700] "GET /hls/stream1-1029.ts HTTP/1.1" 200 972524 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:56 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 304 0 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:32:56 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 304 0 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:01 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:01 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:02 -0700] "GET /hls/stream1-1030.ts HTTP/1.1" 200 1641240 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:03 -0700] "GET /hls/stream1-1031.ts HTTP/1.1" 200 1123300 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:05 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:06 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:06 -0700] "GET /hls/stream1-1032.ts HTTP/1.1" 200 1208840 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:09 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:10 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:10 -0700] "GET /hls/stream1-1033.ts HTTP/1.1" 200 1199628 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:13 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:14 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:14 -0700] "GET /hls/stream1-1034.ts HTTP/1.1" 200 1209028 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:17 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:17 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:18 -0700] "GET /hls/stream1-1035.ts HTTP/1.1" 200 1210908 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:21 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:21 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:22 -0700] "GET /hls/stream1-1036.ts HTTP/1.1" 200 1293816 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:26 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:26 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:27 -0700] "GET /hls/stream1-1037.ts HTTP/1.1" 200 1202448 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:30 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 304 0 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:30 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 304 0 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:33 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:33 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:34 -0700] "GET /hls/stream1-1038.ts HTTP/1.1" 200 3259356 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:44 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:44 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:45 -0700] "GET /hls/stream1-1039.ts HTTP/1.1" 200 1148492 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:46 -0700] "GET /hls/stream1-1040.ts HTTP/1.1" 200 1724148 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:50 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:51 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:51 -0700] "GET /hls/stream1-1041.ts HTTP/1.1" 200 1907260 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:56 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:56 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:57 -0700] "GET /hls/stream1-1042.ts HTTP/1.1" 200 1181204 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:33:58 -0700] "GET /hls/stream1-1043.ts HTTP/1.1" 200 1068404 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:01 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 304 0 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:01 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 304 0 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:06 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:06 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:07 -0700] "GET /hls/stream1-1044.ts HTTP/1.1" 200 2184936 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:13 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:13 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:14 -0700] "GET /hls/stream1-1045.ts HTTP/1.1" 200 1647820 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:15 -0700] "GET /hls/stream1-1046.ts HTTP/1.1" 200 1374468 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:17 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:17 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:18 -0700] "GET /hls/stream1-1047.ts HTTP/1.1" 200 1305284 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:22 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:22 -0700] "GET /hls/stream1.m3u8 HTTP/1.1" 200 698 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
127.0.0.1 - - [30/Apr/2022:03:34:23 -0700] "GET /hls/stream1-1048.ts HTTP/1.1" 200 872696 "http://localhost/tv.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32"
